siren,division,dateCreationUniteLegale,annee,brevets,CIR,idEti
408484277,25,1996,2019,0.0,0.0,1
408720282,32,1996,2019,17.0,5192041.0,1
409722956,29,1996,2019,4.0,978365.0,1
409768520,72,1996,2019,11.0,6768000.0,0
409886496,71,1996,2019,0.0,330034.0,1
410109698,71,1996,2019,3.0,196000.0,1
410790448,71,1997,2019,0.0,171684.0,1
411018781,71,1997,2019,0.0,17522.0,1
414448464,32,1997,2019,0.0,441461.0,1
414815217,30,1997,2019,593.0,36803000.0,0
414969584,26,1997,2019,78.0,14750000.0,0
415550284,20,1955,2019,1.0,0.0,1
415750660,20,1957,2019,3.0,849636.0,1
417350311,21,1984,2019,1.0,6623000.0,1
418397055,32,1998,2019,1.0,226018.0,1
420154809,71,1998,2019,0.0,100335.0,0
420611386,20,1998,2019,10.0,19760133.0,0
420797433,29,1998,2019,67.0,18187302.0,0
420851651,20,1998,2019,2.0,4508000.0,1
420916918,30,1998,2019,218.0,363000.0,0
421131368,29,1998,2019,6.0,3518941.0,1
421454406,20,1998,2019,0.0,0.0,1
428121818,32,1999,2019,0.0,0.0,1
428564710,26,1999,2019,0.0,202502.0,1
428610398,26,1999,2019,0.0,2048024.0,1
429526973,20,2000,2019,1.0,0.0,1
429853351,25,2000,2019,0.0,3466597.0,1
430006643,20,2000,2019,16.0,5006361.0,1
430036897,62,2000,2019,1.0,225707.0,0
432032712,20,2000,2019,1.0,506815.0,1
432937464,71,2000,2019,0.0,0.0,1
432938710,62,2000,2019,0.0,152452.0,0
433034782,26,2000,2019,0.0,518000.0,1
433938883,29,2000,2019,0.0,13033.0,1
434027249,26,2000,2019,0.0,2458086.0,1
435361209,72,2001,2019,3.0,3679.0,1
437181076,25,1971,2019,0.0,437601.0,1
438834186,29,2001,2019,101.0,5615000.0,0
439436569,20,2001,2019,7.0,8258742.0,0
440278539,72,2001,2019,0.0,396950.0,1
440305282,26,2001,2019,49.0,12512000.0,0
440513059,72,2002,2019,25.0,9876000.0,0
441417110,21,2002,2019,3.0,1753264.0,0
441760238,20,2002,2019,0.0,0.0,1
441815198,22,2002,2019,0.0,36382.0,1
442587523,71,2002,2019,0.0,0.0,1
442694436,29,2002,2019,28.0,3602000.0,1
442993283,20,2002,2019,0.0,0.0,1
443982038,29,2002,2019,8.0,3844011.0,1
444523526,71,2002,2019,1.0,831286.0,1
444719272,26,2003,2019,1.0,561000.0,1
447761636,20,2003,2019,0.0,0.0,0
447993445,62,2003,2019,0.0,622473.0,1
448252254,22,2003,2019,0.0,173264.0,0
448777920,21,2003,2019,0.0,0.0,1
449065267,20,2003,2019,0.0,0.0,1
449207414,20,2003,2019,2.0,511000.0,1
450249677,62,2003,2019,5.0,2545717.0,1
450308564,26,2003,2019,6.0,2001000.0,1
452972649,26,2004,2019,2.0,916000.0,1
478342579,71,2004,2019,0.0,0.0,1
479162695,29,2004,2019,25.0,6679000.0,0
480107911,26,2005,2019,64.0,34772000.0,0
480739127,25,2005,2019,1.0,0.0,1
484853213,71,2005,2019,0.0,303346.0,0
487565426,25,2005,2019,1.0,0.0,1
489267781,22,2006,2019,0.0,30679.0,1
489332908,22,2006,2019,1.0,0.0,1
489626135,71,2006,2019,2.0,2499318.0,1
489804930,25,2006,2019,0.0,121000.0,1
489938084,72,2006,2019,0.0,1550561.0,1
491975496,72,2006,2019,0.0,3100000.0,1
494539224,71,2007,2019,0.0,5532110.0,0
500212188,29,2007,2019,0.0,0.0,1
500440813,62,2007,2019,3.0,4662143.0,0
501161798,29,2007,2019,5.0,3818828.0,0
501537831,71,2007,2019,0.0,0.0,0
501737472,72,2007,2019,0.0,0.0,1
504313891,30,2008,2019,0.0,209195.0,1
504940925,72,2008,2019,6.0,7916000.0,0
508955754,72,2008,2019,0.0,26913.0,0
509232591,30,2008,2019,2.0,2591000.0,1
509835104,71,2009,2019,1.0,193235.0,1
510508716,72,2009,2019,1.0,194111.0,1
515450088,30,1963,2019,19.0,1582000.0,0
515580421,29,1955,2019,2.0,764000.0,1
517702833,20,2009,2019,1.0,313000.0,0
519032247,30,2009,2019,37.0,32940000.0,0
519139273,71,2009,2019,0.0,65933.0,0
519166888,72,2009,2019,0.0,479731.0,1
519874598,62,2010,2019,0.0,168368.0,0
522713734,25,2010,2019,1.0,0.0,1
533063889,25,2011,2019,1.0,0.0,1
534870803,71,2011,2019,0.0,70440.0,0
535205660,32,2011,2019,1.0,0.0,0
538295742,29,2011,2019,2.0,8751540.0,0
538465865,29,2011,2019,0.0,136026.0,1
538760125,22,2012,2019,7.0,823000.0,1
539072793,71,2011,2019,0.0,1492285.0,0
542065479,29,1954,2019,1318.0,44257000.0,0
542094750,29,1998,2019,2.0,1631000.0,0
544501927,32,1954,2019,0.0,38947.0,1
549800522,71,1954,2019,0.0,695436.0,1
552016487,20,1955,2019,17.0,2210338.0,0
552081739,22,1955,2019,31.0,8091655.0,1
552105603,25,1955,2019,0.0,0.0,1
552134454,22,1955,2019,0.0,85201.0,1
552139677,21,1955,2019,2.0,0.0,1
562110965,30,1956,2019,0.0,0.0,1
562128132,20,1900,2019,2.0,624565.0,1
569800873,71,1900,2019,1.0,289000.0,0
572051571,25,1957,2019,0.0,163000.0,1
572082253,20,1900,2019,0.0,2342193.0,0
582012340,25,1900,2019,0.0,0.0,1
599815073,20,1900,2019,7.0,6487578.0,1
600801468,22,1960,2019,1.0,55722.0,1
602033185,62,1960,2019,1.0,0.0,1
605620442,32,1956,2019,3.0,0.0,1
612039495,26,1961,2019,1.0,11800000.0,0
622037083,20,1977,2019,97.0,41266568.0,0
630800084,30,1963,2019,4.0,3639000.0,0
642005177,20,1973,2019,1.0,886000.0,1
646050476,25,1960,2019,0.0,0.0,1
652025370,29,1985,2019,4.0,1415000.0,0
662001403,71,1966,2019,60.0,8284.0,1
662025006,22,1966,2019,0.0,0.0,1
662037704,20,1983,2019,0.0,187279.0,1
662043405,30,1900,2019,3.0,4578100.0,0
667280143,29,1972,2019,1.0,0.0,1
673620399,20,1967,2019,28.0,19000000.0,0
676250111,21,1962,2019,0.0,3839.0,1
682008222,71,1968,2019,1.0,378599.0,1
685550444,71,1955,2019,0.0,404982.0,1
709806079,30,1982,2019,6.0,651000.0,1
709806624,22,1970,2019,0.0,585163.0,1
709807408,21,1900,2019,0.0,186009.0,1
719803249,22,1971,2019,0.0,149515.0,1
720501410,20,1972,2019,0.0,1501000.0,1
722045879,71,1985,2019,0.0,2924000.0,1
759200454,22,1959,2019,1.0,265175.0,1
768200610,25,1958,2019,0.0,24900.781,0
775424914,29,1973,2019,11.0,1042000.0,0
775580434,20,1958,2019,1.0,677331.0,1
775662257,21,1973,2019,0.0,66.0,0
777346412,32,1965,2019,0.0,1236117.0,1
778127613,30,1970,2019,8.0,2500000.0,0
778151944,22,1960,2019,9.0,470884.0,1
785506338,30,1900,2019,0.0,0.0,1
790020846,71,2012,2019,2.0,0.0,1
790503973,62,2013,2019,1.0,184009.0,0
791567092,22,2013,2019,5.0,1003348.0,1
796380426,25,1963,2019,0.0,817000.0,1
799325246,72,2013,2019,5.0,0.0,0
871500229,22,1971,2019,0.0,0.0,1
897080289,26,1970,2019,3.0,1990480.0,1
950020180,32,1980,2019,2.0,289848.0,1
954506077,29,1954,2019,0.0,19400000.0,0
957503642,32,1957,2019,2.0,0.0,1
300560588,20,1900,2020,1.0,0.0,1
302456199,62,1985,2020,0.0,0.0,1
304849094,71,1982,2020,2.0,112594.0,1
305151409,21,1900,2020,0.0,10418000.0,1
306926684,26,1976,2020,0.0,0.0,1
307378489,21,1976,2020,1.0,1314000.0,1
308491521,21,1968,2020,6.0,7545.0,1
310967294,26,1977,2020,0.0,997055.0,1
311999833,21,1978,2020,1.0,233000.0,1
314722026,72,1979,2020,2.0,16153415.0,0
319137576,20,1980,2020,8.0,8231789.0,0
319159877,26,1980,2020,0.0,30465000.0,0
319427399,20,1980,2020,2.0,284000.0,1
321391237,71,1981,2020,0.0,529596.0,1
325090728,22,1982,2020,0.0,0.0,1
325820751,32,1958,2020,4.0,525000.0,1
326134699,71,1983,2020,0.0,0.0,1
327153722,29,1983,2020,0.0,1407000.0,0
329403422,25,1984,2020,0.0,0.0,1
330263948,29,1984,2020,0.0,0.0,1
332110097,20,1985,2020,22.0,0.0,0
333502680,20,1985,2020,2.0,393000.0,1
333707669,22,1985,2020,5.0,0.0,1
333802767,72,1985,2020,8.0,1406000.0,0
338134737,72,1986,2020,0.0,2666836.0,1
339946469,25,1986,2020,6.0,2100000.0,0
340161595,22,1987,2020,0.0,750844.0,1
341148823,25,1987,2020,0.0,0.0,1
341459386,26,1987,2020,18.0,15090000.0,0
342014990,32,1987,2020,0.0,93791.0,1
342192150,29,1987,2020,67.0,2703000.0,0
342500956,71,1987,2020,0.0,0.0,0
344097902,21,1988,2020,1.0,543090.0,1
344436225,72,1988,2020,15.0,30818000.0,0
345004147,25,1988,2020,0.0,0.0,1
347721482,25,1988,2020,0.0,0.0,1
347947442,22,1988,2020,0.0,0.0,1
348195199,25,1988,2020,0.0,0.0,1
348390626,25,1988,2020,0.0,606289.0,1
349357343,25,1989,2020,0.0,1900000.0,1
351305180,26,1989,2020,0.0,0.0,1
351372677,22,1989,2020,2.0,291089.0,1
351425921,25,1989,2020,0.0,200000.0,1
351667928,22,1989,2020,0.0,177000.0,1
351914379,22,1989,2020,0.0,241000.0,1
352050512,30,1989,2020,40.0,1890.0,0
352176721,71,1989,2020,2.0,2400000.0,0
352383715,30,1989,2020,54.0,10.0,0
352876197,71,1989,2020,1.0,1588000.0,0
352905707,62,1989,2020,0.0,418000.0,0
352948434,29,1989,2020,9.0,52540.0,1
358802296,25,1934,2020,3.0,0.0,1
378168470,25,1990,2020,7.0,0.0,0
378297626,71,1990,2020,5.0,1527052.0,1
379821994,62,1990,2020,0.0,2997353.0,1
380344226,25,1990,2020,0.0,233000.0,1
383144102,26,1991,2020,0.0,2302819.0,1
383474814,30,1991,2020,53.0,1400420.0,0
383871746,26,1991,2020,2.0,1427000.0,1
383903390,71,1992,2020,0.0,0.0,0
384093563,20,1991,2020,0.0,2553000.0,1
384811253,29,1992,2020,1.0,98149.0,1
387949530,71,1992,2020,0.0,5200000.0,1
388056962,22,1992,2020,8.0,3764847.0,1
388062796,22,1992,2020,0.0,0.0,1
388866212,20,1992,2020,2.0,1751000.0,1
389470055,22,1992,2020,1.0,511000.0,1
393135298,62,1993,2020,2.0,14915000.0,1
394671820,29,1994,2020,0.0,805877.0,1
399395581,26,1994,2020,31.0,30924000.0,0
401791959,71,1995,2020,2.0,1512497.0,1
402222483,21,1995,2020,0.0,0.0,0
402261234,26,1995,2020,5.0,240000.0,1
402523088,26,1995,2020,2.0,0.0,1
403119431,29,1995,2020,0.0,0.0,1
403180805,20,1995,2020,0.0,1448938.0,0
403256944,71,1995,2020,11.0,3400.0,1
408484277,25,1996,2020,0.0,158216.0,1
408720282,32,1996,2020,3.0,1642742.0,1
409722956,29,1996,2020,4.0,1000000.0,1
409768520,72,1996,2020,10.0,8009000.0,0
409886496,71,1996,2020,0.0,98866.0,1
410109698,71,1996,2020,1.0,136000.0,1
410790448,71,1997,2020,1.0,166820.0,1
411018781,71,1997,2020,0.0,16417.0,1
414448464,32,1997,2020,0.0,0.0,1
414815217,30,1997,2020,476.0,31991000.0,0
414969584,26,1997,2020,64.0,16618000.0,0
415550284,20,1955,2020,3.0,0.0,1
415750660,20,1957,2020,2.0,939000.0,1
417350311,21,1984,2020,3.0,8175000.0,1
418397055,32,1998,2020,2.0,192248.0,1
420154809,71,1998,2020,0.0,101292.0,0
420611386,20,1998,2020,10.0,5434489.0,0
420797433,29,1998,2020,51.0,12520007.0,0
420851651,20,1998,2020,1.0,4333000.0,1
420916918,30,1998,2020,117.0,35.0,0
421131368,29,1998,2020,1.0,3183735.0,1
421454406,20,1998,2020,0.0,0.0,1
428121818,32,1999,2020,0.0,0.0,1
428564710,26,1999,2020,0.0,519.0,1
428610398,26,1999,2020,0.0,1436558.0,1
429526973,20,2000,2020,0.0,337557.0,1
429853351,25,2000,2020,0.0,1001735.0,1
430006643,20,2000,2020,12.0,4614078.0,1
430036897,62,2000,2020,0.0,192169.0,0
432032712,20,2000,2020,0.0,265702.0,1
432937464,71,2000,2020,1.0,141200.0,1
432938710,62,2000,2020,0.0,142298.0,0
433034782,26,2000,2020,5.0,493000.0,1
433938883,29,2000,2020,0.0,12916.0,1
434027249,26,2000,2020,0.0,2606984.0,1
435361209,72,2001,2020,1.0,6528000.0,1
437181076,25,1971,2020,0.0,0.0,1
438834186,29,2001,2020,53.0,3962000.0,0
439436569,20,2001,2020,7.0,7901155.0,0
440278539,72,2001,2020,1.0,438112.0,1
440305282,26,2001,2020,26.0,10000000.0,0
440513059,72,2002,2020,59.0,0.0,0
441417110,21,2002,2020,1.0,949442.0,0
441760238,20,2002,2020,0.0,0.0,1
441815198,22,2002,2020,1.0,0.0,1
442587523,71,2002,2020,0.0,0.0,1
442694436,29,2002,2020,16.0,3550000.0,1
442993283,20,2002,2020,0.0,0.0,1
443982038,29,2002,2020,0.0,3478280.0,1
444523526,71,2002,2020,0.0,2792086.0,1
444719272,26,2003,2020,0.0,733000.0,1
447761636,20,2003,2020,0.0,0.0,0
447993445,62,2003,2020,0.0,647758.0,1
448252254,22,2003,2020,1.0,0.0,0
448777920,21,2003,2020,0.0,15000.0,1
449065267,20,2003,2020,1.0,0.0,1
449207414,20,2003,2020,5.0,1374000.0,1
450249677,62,2003,2020,3.0,751367.0,1
450308564,26,2003,2020,4.0,2120000.0,1
452972649,26,2004,2020,0.0,953466.0,1
478342579,71,2004,2020,0.0,0.0,1
479162695,29,2004,2020,18.0,5303000.0,0
480107911,26,2005,2020,48.0,35568000.0,0
480739127,25,2005,2020,6.0,0.0,1
484853213,71,2005,2020,0.0,0.0,0
487565426,25,2005,2020,0.0,0.0,1
489267781,22,2006,2020,1.0,0.0,1
489332908,22,2006,2020,1.0,0.0,1
489626135,71,2006,2020,0.0,0.0,1
489804930,25,2006,2020,0.0,151000.0,1
489938084,72,2006,2020,0.0,1487633.0,1
491975496,72,2006,2020,0.0,2000000.0,1
494539224,71,2007,2020,0.0,5147811.0,0
500212188,29,2007,2020,1.0,0.0,1
500440813,62,2007,2020,1.0,3053529.0,0
501161798,29,2007,2020,0.0,3996248.0,0
501537831,71,2007,2020,0.0,47669.0,0
501737472,72,2007,2020,0.0,0.0,1
504313891,30,2008,2020,1.0,202339.0,1
504940925,72,2008,2020,13.0,15090000.0,0
508955754,72,2008,2020,0.0,87388.0,0
509232591,30,2008,2020,0.0,3392000.0,1
509835104,71,2009,2020,0.0,171673.0,1
510508716,72,2009,2020,1.0,219196.0,1
515450088,30,1963,2020,19.0,2449000.0,0
515580421,29,1955,2020,1.0,1444000.0,1
517702833,20,2009,2020,1.0,340000.0,0
519032247,30,2009,2020,31.0,32330000.0,0
519139273,71,2009,2020,0.0,1624404.0,0
519166888,72,2009,2020,0.0,619422.0,1
519874598,62,2010,2020,0.0,0.0,0
522713734,25,2010,2020,2.0,0.0,1
533063889,25,2011,2020,1.0,0.0,1
534870803,71,2011,2020,1.0,0.0,0
535205660,32,2011,2020,0.0,0.0,0
538295742,29,2011,2020,0.0,0.0,0
538465865,29,2011,2020,0.0,56345.0,1
538760125,22,2012,2020,2.0,898000.0,1
539072793,71,2011,2020,0.0,0.0,0
542065479,29,1954,2020,700.0,36676000.0,0
542094750,29,1998,2020,3.0,910000.0,0
544501927,32,1954,2020,0.0,0.0,1
549800522,71,1954,2020,3.0,1080281.0,1
552016487,20,1955,2020,11.0,2323762.0,0
552081739,22,1955,2020,32.0,8885377.0,1
552105603,25,1955,2020,0.0,0.0,1
552134454,22,1955,2020,0.0,233903.0,1
552139677,21,1955,2020,3.0,0.0,1
562110965,30,1956,2020,1.0,2891831.0,1
562128132,20,1900,2020,3.0,597289.0,1
569800873,71,1900,2020,9.0,256000.0,0
572051571,25,1957,2020,2.0,191702.0,1
572082253,20,1900,2020,0.0,2228643.0,0
582012340,25,1900,2020,0.0,0.0,1
599815073,20,1900,2020,3.0,3561000.0,1
600801468,22,1960,2020,1.0,55729.0,1
602033185,62,1960,2020,1.0,0.0,1
605620442,32,1956,2020,1.0,0.0,1
612039495,26,1961,2020,0.0,10300000.0,0
622037083,20,1977,2020,69.0,0.0,0
630800084,30,1963,2020,5.0,9093000.0,0
642005177,20,1973,2020,0.0,2805384.0,1
646050476,25,1960,2020,0.0,0.0,1
652025370,29,1985,2020,3.0,1148000.0,0
662001403,71,1966,2020,58.0,5178000.0,1
662025006,22,1966,2020,1.0,78247.0,1
662037704,20,1983,2020,0.0,0.0,1
662043405,30,1900,2020,3.0,5574200.0,0
667280143,29,1972,2020,0.0,708957.0,1
673620399,20,1967,2020,31.0,8600000.0,0
676250111,21,1962,2020,1.0,3200000.0,1
682008222,71,1968,2020,0.0,0.0,1
685550444,71,1955,2020,0.0,140954.0,1
709806079,30,1982,2020,1.0,326000.0,1
709806624,22,1970,2020,0.0,0.0,1
709807408,21,1900,2020,0.0,266500.0,1
719803249,22,1971,2020,0.0,55367.0,1
720501410,20,1972,2020,2.0,1179000.0,1
722045879,71,1985,2020,1.0,3249000.0,1
759200454,22,1959,2020,1.0,27364.0,1
768200610,25,1958,2020,0.0,267417.0,0
775424914,29,1973,2020,7.0,993000.0,0
775580434,20,1958,2020,2.0,765053.47,1
775662257,21,1973,2020,0.0,0.0,0
777346412,32,1965,2020,0.0,1298249.0,1
778127613,30,1970,2020,7.0,2400000.0,0
778151944,22,1960,2020,2.0,0.0,1
785506338,30,1900,2020,0.0,0.0,1
790020846,71,2012,2020,3.0,0.0,1
790503973,62,2013,2020,0.0,149519.0,0
791567092,22,2013,2020,0.0,828108.0,1
796380426,25,1963,2020,0.0,515000.0,1
799325246,72,2013,2020,11.0,0.0,0
871500229,22,1971,2020,1.0,0.0,1
897080289,26,1970,2020,8.0,1632507.0,1
950020180,32,1980,2020,0.0,68307.0,1
954506077,29,1954,2020,0.0,5100000.0,0
957503642,32,1957,2020,0.0,0.0,1
